trace_id,condition_id,task_name,evaluator_label,link_success_probability,combined_wait_events,combined_resource_intervals,combined_stage_records,combined_pool_events,actual_generation_attempt_count,actual_retry_count,distillation_event_count
26482d6b3b3b93455d46,service_low_latency,service_class_inference,low_latency,0.65,750,750,630,157,123,45,0
1687973ba609f94317d4,service_high_fidelity,service_class_inference,high_fidelity,0.65,1668,1668,625,0,507,199,154
f21a13885002edc0d7ec,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,726,726,630,157,111,33,0
32875fe47b1bcf0908bb,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,726,726,630,157,111,33,0
a763badc4b50fff26d9a,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,726,726,630,157,111,33,0
2ef6e88bca0abcdd25ce,protocol_control_telegate,protocol_label_only_control,telegate,0.65,726,726,630,157,111,33,0
91aef90d1d836ce1eb00,protocol_control_teledata,protocol_label_only_control,teledata,0.65,726,726,630,157,111,33,0
080c8194f42889dc64d2,service_control_low_latency,service_label_only_control,low_latency,0.65,776,776,630,157,136,58,0
1719e5452c57a12f7d2f,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,776,776,630,157,136,58,0
75500758f1bc61bb2b2a,protocol_direct,protocol_inference,direct_transfer,0.8,504,504,630,0,0,0,0
71ee36a1d316800bb48a,protocol_on_demand,protocol_inference,on_demand_epr,0.8,696,696,630,0,96,18,0
936528f3c7cb7485dfc7,protocol_prefetch,protocol_inference,prefetched_epr,0.8,694,694,630,157,95,17,0
b19c91d1b35850b8dab5,protocol_telegate,protocol_inference,telegate,0.8,688,688,630,157,92,14,0
2b94826befde7dc472be,protocol_teledata,protocol_inference,teledata,0.8,696,696,630,157,96,18,0
9d45ee2928b13ed5a045,distill_0,distillation_depth_inference,distill_0,0.8,698,698,630,0,97,19,0
87732287b792f93749a8,distill_1,distillation_depth_inference,distill_1,0.8,972,972,630,0,195,39,78
03c71f3b6defb9a21d06,distill_2,distillation_depth_inference,distill_2,0.8,1418,1418,630,0,379,67,156
70c5932bd8267780fbc5,retry_1,retry_policy_inference,retry_1,0.8,580,580,530,0,78,20,0
a8b743d42faa34ac3c0a,retry_2,retry_policy_inference,retry_2,0.8,674,674,595,0,99,28,0
5739bf18cb7c77088849,retry_4,retry_policy_inference,retry_4,0.8,698,698,630,0,97,19,0
3e780c1c134c5f2a1faf,service_low_latency,service_class_inference,low_latency,0.8,704,704,630,157,100,22,0
a490e584f0b7bae48b76,service_high_fidelity,service_class_inference,high_fidelity,0.8,1420,1420,630,0,380,68,156
4c580462556ea52dfb61,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,704,704,630,157,100,22,0
4de1f17f7dcfb2d9fcb2,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,704,704,630,157,100,22,0
d0a3c754e434642df37c,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,704,704,630,157,100,22,0
8434b20b1feabca2824e,protocol_control_telegate,protocol_label_only_control,telegate,0.8,704,704,630,157,100,22,0
03641beb9d864506f869,protocol_control_teledata,protocol_label_only_control,teledata,0.8,704,704,630,157,100,22,0
d05022778b589525ef65,service_control_low_latency,service_label_only_control,low_latency,0.8,682,682,630,157,89,11,0
26a363f8b9bf5dec9761,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,682,682,630,157,89,11,0
c059c803769d8af83237,protocol_direct,protocol_inference,direct_transfer,0.95,504,504,630,0,0,0,0
3311d474dc894d1e3e23,protocol_on_demand,protocol_inference,on_demand_epr,0.95,668,668,630,0,82,4,0
5fbaa21ffe93853a9d97,protocol_prefetch,protocol_inference,prefetched_epr,0.95,666,666,630,157,81,3,0
e7c4ef9d892ac570d44d,protocol_telegate,protocol_inference,telegate,0.95,666,666,630,157,81,3,0
dc2a756ed4f2a903ca53,protocol_teledata,protocol_inference,teledata,0.95,670,670,630,157,83,5,0
0b079fa88ef2642288cc,distill_0,distillation_depth_inference,distill_0,0.95,660,660,630,0,78,0,0
fefcbb4485a64a577101,distill_1,distillation_depth_inference,distill_1,0.95,906,906,630,0,162,6,78
8662da8328d3eb10cb1d,distill_2,distillation_depth_inference,distill_2,0.95,1310,1310,630,0,325,13,156
efec52a2435a5b9d7db3,retry_1,retry_policy_inference,retry_1,0.95,644,644,610,0,78,4,0
cdf82851308de623fd9e,retry_2,retry_policy_inference,retry_2,0.95,672,672,630,0,84,6,0
ff1d710622e0880d7c1c,retry_4,retry_policy_inference,retry_4,0.95,674,674,630,0,85,7,0
a88653b54b1fba7179e0,service_low_latency,service_class_inference,low_latency,0.95,666,666,630,157,81,3,0
e91e0f5c5756f930db1a,service_high_fidelity,service_class_inference,high_fidelity,0.95,1320,1320,630,0,330,18,156
783c9f2beea95653b47b,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,668,668,630,157,82,4,0
0f6f70b6fbadcd15b2c3,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,668,668,630,157,82,4,0
f9ba2926564ac16069d5,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,668,668,630,157,82,4,0
29fbcf5e321cd3861a17,protocol_control_telegate,protocol_label_only_control,telegate,0.95,668,668,630,157,82,4,0
05194b27142e2a4de28b,protocol_control_teledata,protocol_label_only_control,teledata,0.95,668,668,630,157,82,4,0
93e3a1dfcff4f04137f4,service_control_low_latency,service_label_only_control,low_latency,0.95,662,662,630,157,79,1,0
b143459be28ba66737a2,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,662,662,630,157,79,1,0
101149fad44ae83c81a3,protocol_direct,protocol_inference,direct_transfer,0.65,504,504,630,0,0,0,0
9718925b6e1f77f5148b,protocol_on_demand,protocol_inference,on_demand_epr,0.65,716,716,630,0,106,28,0
1f081748b8498f5ede60,protocol_prefetch,protocol_inference,prefetched_epr,0.65,718,718,630,157,107,29,0
496341db66e1e7683341,protocol_telegate,protocol_inference,telegate,0.65,746,746,630,157,121,43,0
a55b29d85a1e9990b39f,protocol_teledata,protocol_inference,teledata,0.65,750,750,630,157,123,45,0
24fe7494a2a6c27194c3,distill_0,distillation_depth_inference,distill_0,0.65,756,756,630,0,126,48,0
7531815896dcd4e24b6c,distill_1,distillation_depth_inference,distill_1,0.65,1052,1052,630,0,235,79,78
7510bb91b7d28fe20665,distill_2,distillation_depth_inference,distill_2,0.65,1582,1582,630,0,461,149,156
612120a09e4688bd8d84,retry_1,retry_policy_inference,retry_1,0.65,560,560,505,0,78,25,0
d541927614d903caf6df,retry_2,retry_policy_inference,retry_2,0.65,668,668,575,0,104,37,0
b6bcb3fa08ddd98b7fef,retry_4,retry_policy_inference,retry_4,0.65,730,730,625,0,115,38,0
64e9dced11ae8abfb2f7,service_low_latency,service_class_inference,low_latency,0.65,744,744,630,157,120,42,0
09e2eaf2d4120f85a7d2,service_high_fidelity,service_class_inference,high_fidelity,0.65,1634,1634,630,0,487,175,156
f28edda791f3a98ff1f4,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,754,754,630,157,125,47,0
5de0563745e11c8e9104,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,754,754,630,157,125,47,0
ae47868b10a8649274f4,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,754,754,630,157,125,47,0
6a3607fd815428d30a49,protocol_control_telegate,protocol_label_only_control,telegate,0.65,754,754,630,157,125,47,0
1ce67709b68fed686959,protocol_control_teledata,protocol_label_only_control,teledata,0.65,754,754,630,157,125,47,0
e8a2a283d7726dbeb663,service_control_low_latency,service_label_only_control,low_latency,0.65,770,770,630,157,133,55,0
0521fc8e98dce79f110a,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,770,770,630,157,133,55,0
86594ae5abeaf3186f11,protocol_direct,protocol_inference,direct_transfer,0.8,504,504,630,0,0,0,0
bef0be2614c9494109b9,protocol_on_demand,protocol_inference,on_demand_epr,0.8,692,692,630,0,94,16,0
6c866fc5a44c1401373e,protocol_prefetch,protocol_inference,prefetched_epr,0.8,708,708,630,157,102,24,0
c7ede1157baeabbcf1b6,protocol_telegate,protocol_inference,telegate,0.8,710,710,630,157,103,25,0
bb728b316c01754daad0,protocol_teledata,protocol_inference,teledata,0.8,706,706,630,157,101,23,0
4119c5a4616fdd266453,distill_0,distillation_depth_inference,distill_0,0.8,694,694,630,0,95,17,0
d67fa9ccb8c35231f26f,distill_1,distillation_depth_inference,distill_1,0.8,994,994,630,0,206,50,78
537dad1ef85913b9f3ba,distill_2,distillation_depth_inference,distill_2,0.8,1434,1434,630,0,387,75,156
c01fd1ceedcfddce65c4,retry_1,retry_policy_inference,retry_1,0.8,576,576,525,0,78,21,0
73c84acffc989be76f9f,retry_2,retry_policy_inference,retry_2,0.8,684,684,620,0,94,18,0
e6d76a0d27a23b2d8c5a,retry_4,retry_policy_inference,retry_4,0.8,694,694,630,0,95,17,0
c172140b50df73a61893,service_low_latency,service_class_inference,low_latency,0.8,690,690,630,157,93,15,0
bd70c5dd4871f448b3ab,service_high_fidelity,service_class_inference,high_fidelity,0.8,1432,1432,630,0,386,74,156
14710150a53cb5891e5e,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,686,686,630,157,91,13,0
56709d192056e169e2b3,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,686,686,630,157,91,13,0
6a2865d052d1d18095b6,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,686,686,630,157,91,13,0
a27e88bded0018301717,protocol_control_telegate,protocol_label_only_control,telegate,0.8,686,686,630,157,91,13,0
e83e4d69fa0368333d43,protocol_control_teledata,protocol_label_only_control,teledata,0.8,686,686,630,157,91,13,0
0183eb59587bddf71c2f,service_control_low_latency,service_label_only_control,low_latency,0.8,698,698,630,157,97,19,0
cd8478c94f53a379cdf0,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,698,698,630,157,97,19,0
3352f9b1df1b4be9a196,protocol_direct,protocol_inference,direct_transfer,0.95,504,504,630,0,0,0,0
23a99d5f8fe35ca28f1d,protocol_on_demand,protocol_inference,on_demand_epr,0.95,662,662,630,0,79,1,0
223435b553cc94c428b8,protocol_prefetch,protocol_inference,prefetched_epr,0.95,676,676,630,157,86,8,0
9d60c2308197e9592f0d,protocol_telegate,protocol_inference,telegate,0.95,664,664,630,157,80,2,0
2ee9b68ade5309e3988a,protocol_teledata,protocol_inference,teledata,0.95,680,680,630,157,88,10,0
dc12300db149335a77ef,distill_0,distillation_depth_inference,distill_0,0.95,670,670,630,0,83,5,0
029aa6bf0abd8c4f7195,distill_1,distillation_depth_inference,distill_1,0.95,912,912,630,0,165,9,78
2fd04dd33b09f13aba17,distill_2,distillation_depth_inference,distill_2,0.95,1316,1316,630,0,328,16,156
7b3a0798331f91d3a7d3,retry_1,retry_policy_inference,retry_1,0.95,652,652,620,0,78,2,0
defd985f4a16736574ec,retry_2,retry_policy_inference,retry_2,0.95,670,670,630,0,83,5,0
a80233d2857693090fd5,retry_4,retry_policy_inference,retry_4,0.95,664,664,630,0,80,2,0
08599fa0368037909c58,service_low_latency,service_class_inference,low_latency,0.95,666,666,630,157,81,3,0
1d136f8047c9faea4085,service_high_fidelity,service_class_inference,high_fidelity,0.95,1302,1302,630,0,321,9,156
e9c8de167ecba8c684da,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,664,664,630,157,80,2,0
c9080f2a4365a542b3cb,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,664,664,630,157,80,2,0
c60c073767055b9cbf41,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,664,664,630,157,80,2,0
39508b5e187ef0af579e,protocol_control_telegate,protocol_label_only_control,telegate,0.95,664,664,630,157,80,2,0
e37a3bd08ed523efc1b1,protocol_control_teledata,protocol_label_only_control,teledata,0.95,664,664,630,157,80,2,0
fee61380521a9199d97f,service_control_low_latency,service_label_only_control,low_latency,0.95,686,686,630,157,91,13,0
e3cb770f4323a549a542,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,686,686,630,157,91,13,0
c0c018e481700d6923cf,protocol_direct,protocol_inference,direct_transfer,0.65,260,260,325,0,0,0,0
2d5799ea8b33d34ca94a,protocol_on_demand,protocol_inference,on_demand_epr,0.65,320,320,320,0,32,16,0
64d10e490d8d07e2a4ee,protocol_prefetch,protocol_inference,prefetched_epr,0.65,320,320,325,45,30,8,0
bf3af6fb286c082ae304,protocol_telegate,protocol_inference,telegate,0.65,320,320,325,45,30,8,0
9166bde52e0a230b0142,protocol_teledata,protocol_inference,teledata,0.65,332,332,325,43,36,15,0
acdbbda0921149453eef,distill_0,distillation_depth_inference,distill_0,0.65,312,312,325,0,26,9,0
b1f634be64cec31de0bf,distill_1,distillation_depth_inference,distill_1,0.65,381,381,325,0,52,18,17
75f1e6cadd95572a89a7,distill_2,distillation_depth_inference,distill_2,0.65,504,504,325,0,105,37,34
c507b9266fdfc1f1601a,retry_1,retry_policy_inference,retry_1,0.65,270,270,295,0,17,6,0
879454c9c04ccdfc0c04,retry_2,retry_policy_inference,retry_2,0.65,294,294,315,0,21,6,0
04242af342c6c8f77c08,retry_4,retry_policy_inference,retry_4,0.65,310,310,325,0,25,8,0
bdbdee84271d99991738,service_low_latency,service_class_inference,low_latency,0.65,328,328,325,45,34,12,0
45ae023e6d5cd3d9f449,service_high_fidelity,service_class_inference,high_fidelity,0.65,522,522,325,0,114,46,34
568ff04f2ab7acab4f4e,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,332,332,325,43,36,15,0
2d41738c0174845c39b7,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,332,332,325,43,36,15,0
c371ec6cccaae9d0c8fa,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,332,332,325,43,36,15,0
4ea74f031bc9aa4516a5,protocol_control_telegate,protocol_label_only_control,telegate,0.65,332,332,325,43,36,15,0
0e684fa752f50cc9286e,protocol_control_teledata,protocol_label_only_control,teledata,0.65,332,332,325,43,36,15,0
58ef1d42d261cc42053e,service_control_low_latency,service_label_only_control,low_latency,0.65,318,318,325,45,29,7,0
3da3c23d42f5d1bf6a07,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,318,318,325,45,29,7,0
00f4801cb85877ad7ed1,protocol_direct,protocol_inference,direct_transfer,0.8,260,260,325,0,0,0,0
2752ed485a1dabef6331,protocol_on_demand,protocol_inference,on_demand_epr,0.8,304,304,325,0,22,5,0
5d667eff8797d214e2e2,protocol_prefetch,protocol_inference,prefetched_epr,0.8,314,314,325,45,27,5,0
eabd9989a8c094762678,protocol_telegate,protocol_inference,telegate,0.8,320,320,325,45,30,8,0
88bd346378ae425d6606,protocol_teledata,protocol_inference,teledata,0.8,312,312,325,43,26,5,0
93c89fb297722d120ddb,distill_0,distillation_depth_inference,distill_0,0.8,304,304,325,0,22,5,0
160c4dd6c374c2e34f7f,distill_1,distillation_depth_inference,distill_1,0.8,369,369,325,0,46,12,17
2a64e46158d320e3fa7b,distill_2,distillation_depth_inference,distill_2,0.8,468,468,325,0,87,19,34
123fa1e42604393796b6,retry_1,retry_policy_inference,retry_1,0.8,286,286,315,0,17,2,0
ab6ef40272f83e097b98,retry_2,retry_policy_inference,retry_2,0.8,300,300,325,0,20,3,0
e4655382d0057bcca732,retry_4,retry_policy_inference,retry_4,0.8,304,304,325,0,22,5,0
ad652c366b8966d5a79c,service_low_latency,service_class_inference,low_latency,0.8,318,318,325,45,29,7,0
983d3537755438bd38f9,service_high_fidelity,service_class_inference,high_fidelity,0.8,460,460,325,0,83,15,34
0bc5c255eb5fc6eaa840,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,312,312,325,45,26,4,0
9d9c9dd2096c57c8f6b0,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,312,312,325,45,26,4,0
b725c455c54203cf5e18,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,312,312,325,45,26,4,0
495188469f137f4d2f54,protocol_control_telegate,protocol_label_only_control,telegate,0.8,312,312,325,45,26,4,0
86d8b3605eb7ba6a2cc1,protocol_control_teledata,protocol_label_only_control,teledata,0.8,312,312,325,45,26,4,0
6a36942d0cb7626dd84b,service_control_low_latency,service_label_only_control,low_latency,0.8,310,310,325,45,25,3,0
b43ea9db58fd59297445,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,310,310,325,45,25,3,0
99bb6a4db9107a09d838,protocol_direct,protocol_inference,direct_transfer,0.95,260,260,325,0,0,0,0
075cfc26f01160c41ca9,protocol_on_demand,protocol_inference,on_demand_epr,0.95,296,296,325,0,18,1,0
37da89d70ea358e6fac1,protocol_prefetch,protocol_inference,prefetched_epr,0.95,310,310,325,45,25,3,0
ca4a514d5a88499a0053,protocol_telegate,protocol_inference,telegate,0.95,306,306,325,45,23,1,0
b19191c622ce115384af,protocol_teledata,protocol_inference,teledata,0.95,304,304,325,45,22,0,0
ce1c942ba502ec06838b,distill_0,distillation_depth_inference,distill_0,0.95,298,298,325,0,19,2,0
8b3d63788cb50d4f5580,distill_1,distillation_depth_inference,distill_1,0.95,353,353,325,0,38,4,17
44c014d263f50b5a15e8,distill_2,distillation_depth_inference,distill_2,0.95,444,444,325,0,75,7,34
356e4c4b88016b5c9c48,retry_1,retry_policy_inference,retry_1,0.95,294,294,325,0,17,0,0
5655fc852360a3bcaf67,retry_2,retry_policy_inference,retry_2,0.95,294,294,325,0,17,0,0
380ba357d710aa049707,retry_4,retry_policy_inference,retry_4,0.95,294,294,325,0,17,0,0
5840e89d96d4d957d9f3,service_low_latency,service_class_inference,low_latency,0.95,308,308,325,45,24,2,0
18d4b311805964e4fa56,service_high_fidelity,service_class_inference,high_fidelity,0.95,446,446,325,0,76,8,34
c267970c6dedacaa03d8,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,306,306,325,45,23,1,0
ac0309e257118aa9e5d8,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,306,306,325,45,23,1,0
de13074b0bff9cdac7a6,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,306,306,325,45,23,1,0
dc6cdf8a1404539f0c65,protocol_control_telegate,protocol_label_only_control,telegate,0.95,306,306,325,45,23,1,0
33b0b0d7a06bd57bc578,protocol_control_teledata,protocol_label_only_control,teledata,0.95,306,306,325,45,23,1,0
ac5a3ca3bf2e20a15378,service_control_low_latency,service_label_only_control,low_latency,0.95,308,308,325,45,24,2,0
bdc646205adc6db3cc0c,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,308,308,325,45,24,2,0
9911fd84ef4bec65e799,protocol_direct,protocol_inference,direct_transfer,0.65,260,260,325,0,0,0,0
180c041b732f3f560f62,protocol_on_demand,protocol_inference,on_demand_epr,0.65,310,310,325,0,25,8,0
26d08dfd50a0ced7d8db,protocol_prefetch,protocol_inference,prefetched_epr,0.65,320,320,325,45,30,8,0
5ad0ce238e8116b68c61,protocol_telegate,protocol_inference,telegate,0.65,316,316,325,45,28,6,0
5a1fd60601b8e6eb9e9d,protocol_teledata,protocol_inference,teledata,0.65,326,326,325,45,33,11,0
3ca714dda8849d2f38c9,distill_0,distillation_depth_inference,distill_0,0.65,312,312,325,0,26,9,0
052abc3b888eeb82841d,distill_1,distillation_depth_inference,distill_1,0.65,379,379,325,0,51,17,17
a1e3b730ee04b8cdf98d,distill_2,distillation_depth_inference,distill_2,0.65,464,464,320,0,88,23,32
543e033805b653d5584f,retry_1,retry_policy_inference,retry_1,0.65,274,274,300,0,17,5,0
e2622e24c746bba9b184,retry_2,retry_policy_inference,retry_2,0.65,292,292,305,0,24,11,0
18e0b44c20c95ab56759,retry_4,retry_policy_inference,retry_4,0.65,304,304,325,0,22,5,0
c50ede980bbb30e86a15,service_low_latency,service_class_inference,low_latency,0.65,322,322,325,43,31,10,0
