trace_id,condition_id,task_name,evaluator_label,link_success_probability,combined_wait_events,combined_intervals,combined_stage_records,combined_pool_events,actual_generation_attempt_count,actual_retry_count,distillation_event_count
a7dd3e7c00785de939d4,retry_2,retry_policy_inference,retry_2,0.65,540,540,430,0,55,17,0
2ea877057c58ee2673fd,retry_4,retry_policy_inference,retry_4,0.65,587,587,445,0,71,30,0
ff9b7df67bb5d684e3aa,service_low_latency,service_class_inference,low_latency,0.65,571,571,445,0,63,22,0
6469daa4e9c02d3a1a63,service_high_fidelity,service_class_inference,high_fidelity,0.65,1033,1033,527,0,253,88,82
bc027e2deaf31641f8ab,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,652,652,450,164,101,41,0
4e9676fb59dffc6547f9,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,652,652,450,164,101,41,0
060598181850f26795e8,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,652,652,450,164,101,41,0
77ba71f8de173375311d,protocol_control_telegate,protocol_label_only_control,telegate,0.65,652,652,450,164,101,41,0
def95b859185643759de,protocol_control_teledata,protocol_label_only_control,teledata,0.65,652,652,450,164,101,41,0
cd2e2a74c6011064c13a,service_control_low_latency,service_label_only_control,low_latency,0.65,732,732,480,0,126,45,40
a7e390ab4de9eb1c931d,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,732,732,480,0,126,45,40
6becf03a754f2f1810bc,protocol_direct,protocol_inference,direct_transfer,0.8,450,450,450,0,0,0,0
60b09a494deb04e8fbdb,protocol_on_demand,protocol_inference,on_demand_epr,0.8,552,552,450,0,51,9,0
76baee4b541ec920971e,protocol_prefetch,protocol_inference,prefetched_epr,0.8,594,594,450,135,72,12,0
79b5d212aff36214421a,protocol_telegate,protocol_inference,telegate,0.8,626,626,492,130,67,7,0
c1d2e82f6be49ca45f88,protocol_teledata,protocol_inference,teledata,0.8,652,652,492,143,80,20,0
0f95e01a06c8aa2f3b24,distill_0,distillation_depth_inference,distill_0,0.8,550,550,450,0,50,8,0
0453eba5c7430967bdfc,distill_1,distillation_depth_inference,distill_1,0.8,712,712,492,0,110,26,42
300ab43a27a286bdf7ec,distill_2,distillation_depth_inference,distill_2,0.8,954,954,534,0,210,42,84
5722fb00d47b09d7f30d,retry_1,retry_policy_inference,retry_1,0.8,504,504,420,0,42,6,0
43c03ce0378ac84ef0c4,retry_2,retry_policy_inference,retry_2,0.8,541,541,445,0,48,7,0
6585fa11aa2a153077b8,retry_4,retry_policy_inference,retry_4,0.8,562,562,450,0,56,14,0
aa3f95336a0ce3627661,service_low_latency,service_class_inference,low_latency,0.8,546,546,450,0,48,6,0
64d2e1de4584a692973d,service_high_fidelity,service_class_inference,high_fidelity,0.8,947,947,527,0,210,44,82
db0c75a1ba1d375bd874,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,606,606,450,141,78,18,0
6e48f17f4d914ab65e75,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,606,606,450,141,78,18,0
b36d8920f874530dc508,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,606,606,450,141,78,18,0
f8038aa494455e89fcda,protocol_control_telegate,protocol_label_only_control,telegate,0.8,606,606,450,141,78,18,0
81064515d02beb437403,protocol_control_teledata,protocol_label_only_control,teledata,0.8,606,606,450,141,78,18,0
da3673191932a796b0d7,service_control_low_latency,service_label_only_control,low_latency,0.8,722,722,492,0,115,31,42
7f9a2893129edb17c659,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,722,722,492,0,115,31,42
cfb5a878f7805b08fa07,protocol_direct,protocol_inference,direct_transfer,0.95,450,450,450,0,0,0,0
1b257c2aaaa05989268f,protocol_on_demand,protocol_inference,on_demand_epr,0.95,538,538,450,0,44,2,0
8a5d762c1bdf06f998c5,protocol_prefetch,protocol_inference,prefetched_epr,0.95,578,578,450,127,64,4,0
d45aa48ab717ab6b7950,protocol_telegate,protocol_inference,telegate,0.95,620,620,492,127,64,4,0
d197fa5042d1593aa565,protocol_teledata,protocol_inference,teledata,0.95,618,618,492,126,63,3,0
8d7cbea7b68e4bb17670,distill_0,distillation_depth_inference,distill_0,0.95,538,538,450,0,44,2,0
8babf2dc21d26bcd2dda,distill_1,distillation_depth_inference,distill_1,0.95,664,664,492,0,86,2,42
2de6c6b828ea18bcbb9d,distill_2,distillation_depth_inference,distill_2,0.95,880,880,534,0,173,5,84
9547ddd688479e63d76f,retry_1,retry_policy_inference,retry_1,0.95,529,529,445,0,42,1,0
1a7ea4b9d4e56cd2f9c9,retry_2,retry_policy_inference,retry_2,0.95,542,542,450,0,46,4,0
f9fd67d6f85508c67aa3,retry_4,retry_policy_inference,retry_4,0.95,536,536,450,0,43,1,0
86c5c2c346722667c3ef,service_low_latency,service_class_inference,low_latency,0.95,536,536,450,0,43,1,0
90f90872829a3090cb97,service_high_fidelity,service_class_inference,high_fidelity,0.95,892,892,534,0,179,11,84
8ff35622cb0b539f63c7,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,574,574,450,125,62,2,0
eb1b67d7c6f6692ec27a,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,574,574,450,125,62,2,0
fd96363a05b6817d352c,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,574,574,450,125,62,2,0
3c7a77fe38b091ed4750,protocol_control_telegate,protocol_label_only_control,telegate,0.95,574,574,450,125,62,2,0
4869c8c773cec0c6cd16,protocol_control_teledata,protocol_label_only_control,teledata,0.95,574,574,450,125,62,2,0
927b8076d9caa581e411,service_control_low_latency,service_label_only_control,low_latency,0.95,670,670,492,0,89,5,42
28da70b0aa46d21e920b,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,670,670,492,0,89,5,42
150fa3a8a86a7e44e25b,protocol_direct,protocol_inference,direct_transfer,0.65,450,450,450,0,0,0,0
18946c80ee32fada3601,protocol_on_demand,protocol_inference,on_demand_epr,0.65,566,566,450,0,58,16,0
db66f09d77a86a1a67c9,protocol_prefetch,protocol_inference,prefetched_epr,0.65,626,626,450,151,88,28,0
646786778adaf5796a31,protocol_telegate,protocol_inference,telegate,0.65,698,698,492,165,103,44,0
3a3480f33398960e99f3,protocol_teledata,protocol_inference,teledata,0.65,682,682,492,157,95,36,0
6cfade1dc5e5ddb81b15,distill_0,distillation_depth_inference,distill_0,0.65,580,580,450,0,65,23,0
9a791bd117ab57595094,distill_1,distillation_depth_inference,distill_1,0.65,754,754,486,0,134,51,41
f3293924fbdf0c93abab,distill_2,distillation_depth_inference,distill_2,0.65,1070,1070,534,0,268,100,84
bc13e6ef3ec375dbff2b,retry_1,retry_policy_inference,retry_1,0.65,484,484,400,0,42,10,0
faa5141390b0995a3c87,retry_2,retry_policy_inference,retry_2,0.65,535,535,425,0,55,18,0
1a99cd66f80aad51823f,retry_4,retry_policy_inference,retry_4,0.65,580,580,450,0,65,23,0
84d142f27466042b2f56,service_low_latency,service_class_inference,low_latency,0.65,569,569,445,0,62,21,0
3114ffd5afef5bb9bcc2,service_high_fidelity,service_class_inference,high_fidelity,0.65,1027,1027,513,0,257,94,78
b80fcfe48f15c3e60f57,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,642,642,450,159,96,36,0
9084b706d6cbf602165d,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,642,642,450,159,96,36,0
f0b33f337bd960fb064b,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,642,642,450,159,96,36,0
e2e6fd29926186196133,protocol_control_telegate,protocol_label_only_control,telegate,0.65,642,642,450,159,96,36,0
ba34d1a75345d16039f0,protocol_control_teledata,protocol_label_only_control,teledata,0.65,642,642,450,159,96,36,0
e1e1e0128654e25f4ae3,service_control_low_latency,service_label_only_control,low_latency,0.65,754,754,486,0,134,52,41
b7bba35eeb2955c9fa7c,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,754,754,486,0,134,52,41
75b375833c6ba0f3d301,protocol_direct,protocol_inference,direct_transfer,0.8,450,450,450,0,0,0,0
2d6977e61976e9807c2b,protocol_on_demand,protocol_inference,on_demand_epr,0.8,554,554,450,0,52,10,0
7d4f1cf516c906caa9d4,protocol_prefetch,protocol_inference,prefetched_epr,0.8,596,596,450,136,73,13,0
6306c3ba76cc152e0285,protocol_telegate,protocol_inference,telegate,0.8,638,638,492,136,73,13,0
2d92780406ad46d5ee2b,protocol_teledata,protocol_inference,teledata,0.8,648,648,492,141,78,18,0
b336a6174ac188c3fe75,distill_0,distillation_depth_inference,distill_0,0.8,564,564,450,0,57,15,0
894f98bbeb3ae63ed525,distill_1,distillation_depth_inference,distill_1,0.8,686,686,492,0,97,13,42
d3e4bf45bfb21e706b87,distill_2,distillation_depth_inference,distill_2,0.8,948,948,534,0,207,39,84
e480e653fd2ca472ce1a,retry_1,retry_policy_inference,retry_1,0.8,474,474,390,0,42,12,0
f2cee02390ec7d7b5e7b,retry_2,retry_policy_inference,retry_2,0.8,534,534,440,0,47,7,0
0b11a1771ae7f71bc859,retry_4,retry_policy_inference,retry_4,0.8,550,550,450,0,50,8,0
87851cf07d8de09f1fec,service_low_latency,service_class_inference,low_latency,0.8,547,547,445,0,51,10,0
ab2b59e2819a52bce2fb,service_high_fidelity,service_class_inference,high_fidelity,0.8,924,924,534,0,195,27,84
adcf2c8b836dd6c598d9,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,592,592,450,134,71,11,0
43e024600788ff47794e,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,592,592,450,134,71,11,0
ec5638eaa0d8bcc82bff,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,592,592,450,134,71,11,0
586f0a1dfeb464b7785e,protocol_control_telegate,protocol_label_only_control,telegate,0.8,592,592,450,134,71,11,0
65c3d2f122e86a0030df,protocol_control_teledata,protocol_label_only_control,teledata,0.8,592,592,450,134,71,11,0
15dd8c7683e0f665a9a2,service_control_low_latency,service_label_only_control,low_latency,0.8,702,702,492,0,105,21,42
392fb4f79bb65731b988,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,702,702,492,0,105,21,42
c3dc52ca037a4b55257e,protocol_direct,protocol_inference,direct_transfer,0.95,450,450,450,0,0,0,0
a669c34289135afe3141,protocol_on_demand,protocol_inference,on_demand_epr,0.95,540,540,450,0,45,3,0
86a34777ef650c9cecd1,protocol_prefetch,protocol_inference,prefetched_epr,0.95,574,574,450,125,62,2,0
ad4025257203ac79c9c3,protocol_telegate,protocol_inference,telegate,0.95,618,618,492,126,63,3,0
23adb46b21adecdd7fee,protocol_teledata,protocol_inference,teledata,0.95,622,622,492,128,65,5,0
24b94b0201b36a9b43f7,distill_0,distillation_depth_inference,distill_0,0.95,538,538,450,0,44,2,0
166bb2a8b885fa0f9069,distill_1,distillation_depth_inference,distill_1,0.95,676,676,492,0,92,8,42
0de324355ad586a6025a,distill_2,distillation_depth_inference,distill_2,0.95,880,880,534,0,173,5,84
052679f2941955567d3e,retry_1,retry_policy_inference,retry_1,0.95,529,529,445,0,42,1,0
6c362e6b1dc331604d03,retry_2,retry_policy_inference,retry_2,0.95,538,538,450,0,44,2,0
3a15ccf8a58d120bf360,retry_4,retry_policy_inference,retry_4,0.95,538,538,450,0,44,2,0
bdbcbc236f7d7d2b79f6,service_low_latency,service_class_inference,low_latency,0.95,536,536,450,0,43,1,0
b8b9aa548424da3aa474,service_high_fidelity,service_class_inference,high_fidelity,0.95,882,882,534,0,174,6,84
0526941af7f547a28956,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,576,576,450,126,63,3,0
1b2b34b7a11c3c4570f3,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,576,576,450,126,63,3,0
3da2c9acadfc5589da45,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,576,576,450,126,63,3,0
c55e77fbdaa9896e851e,protocol_control_telegate,protocol_label_only_control,telegate,0.95,576,576,450,126,63,3,0
5dff4e264be6cf73fa34,protocol_control_teledata,protocol_label_only_control,teledata,0.95,576,576,450,126,63,3,0
163b1a281982bb4b481e,service_control_low_latency,service_label_only_control,low_latency,0.95,664,664,492,0,86,2,42
25842d169b63411163be,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,664,664,492,0,86,2,42
a69db25fbc5d3586e972,protocol_direct,protocol_inference,direct_transfer,0.65,350,350,350,0,0,0,0
4c2c3483981d1f57991b,protocol_on_demand,protocol_inference,on_demand_epr,0.65,408,408,340,0,34,14,0
d085fc3dd190b8f8c46e,protocol_prefetch,protocol_inference,prefetched_epr,0.65,506,506,350,116,78,34,0
f5e05e480eb23ccd7428,protocol_telegate,protocol_inference,telegate,0.65,532,532,372,121,80,32,0
4de39cfbff89eacaaa7d,protocol_teledata,protocol_inference,teledata,0.65,540,540,372,123,84,40,0
89e11383734d3f1289e5,distill_0,distillation_depth_inference,distill_0,0.65,408,408,350,0,29,7,0
8cb7f0a256cd05eb3b3c,distill_1,distillation_depth_inference,distill_1,0.65,526,526,372,0,77,33,22
0a59492a05262130db97,distill_2,distillation_depth_inference,distill_2,0.65,664,664,394,0,135,47,44
359cc8e3ef92a5d2acb5,retry_1,retry_policy_inference,retry_1,0.65,344,344,300,0,22,10,0
8ffc8dadaf6971daffd1,retry_2,retry_policy_inference,retry_2,0.65,399,399,345,0,27,6,0
7da7e8b10a6febea635e,retry_4,retry_policy_inference,retry_4,0.65,408,408,350,0,29,7,0
a6cfa7060ffa054097ed,service_low_latency,service_class_inference,low_latency,0.65,408,408,350,0,29,7,0
d1ee26076326dd620556,service_high_fidelity,service_class_inference,high_fidelity,0.65,659,659,387,0,136,50,42
b8b3cd5abe174947aa29,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,514,514,350,121,82,34,0
2020e910632320e9fce6,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,514,514,350,121,82,34,0
1d5070cfd3b483d34546,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,514,514,350,121,82,34,0
2b1d528b28b8e4c7d0fa,protocol_control_telegate,protocol_label_only_control,telegate,0.65,514,514,350,121,82,34,0
5006ebd86e39a1d08b5b,protocol_control_teledata,protocol_label_only_control,teledata,0.65,514,514,350,121,82,34,0
71d203cd9c8b95178e7d,service_control_low_latency,service_label_only_control,low_latency,0.65,500,500,372,0,64,20,22
b061b66910ac25db49c7,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,500,500,372,0,64,20,22
3763f6050835eec458e3,protocol_direct,protocol_inference,direct_transfer,0.8,350,350,350,0,0,0,0
5c077c358b847cb52b5a,protocol_on_demand,protocol_inference,on_demand_epr,0.8,404,404,350,0,27,5,0
21fcf3ccaa1b57607b6e,protocol_prefetch,protocol_inference,prefetched_epr,0.8,478,478,350,107,64,10,0
9399952473f136a7de9e,protocol_telegate,protocol_inference,telegate,0.8,504,504,372,108,66,13,0
c22c7a1bac25f456d6e1,protocol_teledata,protocol_inference,teledata,0.8,502,502,372,109,65,11,0
f74820c4a468da415a59,distill_0,distillation_depth_inference,distill_0,0.8,406,406,350,0,28,6,0
a145c26a89701aed5314,distill_1,distillation_depth_inference,distill_1,0.8,476,476,372,0,52,8,22
17c16a72cf6e5af2b584,distill_2,distillation_depth_inference,distill_2,0.8,618,618,394,0,112,24,44
73b3fcbe4bd4a9327d73,retry_1,retry_policy_inference,retry_1,0.8,369,369,325,0,22,5,0
02591ffdb4240c36d053,retry_2,retry_policy_inference,retry_2,0.8,397,397,345,0,26,5,0
a6ebaf0514e6a6a75ea6,retry_4,retry_policy_inference,retry_4,0.8,398,398,350,0,24,2,0
740d25824fbbf7836b63,service_low_latency,service_class_inference,low_latency,0.8,398,398,350,0,24,2,0
8b08dfe3249e12f4e5ec,service_high_fidelity,service_class_inference,high_fidelity,0.8,618,618,394,0,112,24,44
5e2a41115a52a03ca226,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,480,480,350,107,65,13,0
6929c91ac6979e42f8e5,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,480,480,350,107,65,13,0
78add1e028e471fd6421,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,480,480,350,107,65,13,0
301ada730def917fb791,protocol_control_telegate,protocol_label_only_control,telegate,0.8,480,480,350,107,65,13,0
909da0ae5a94e6993de6,protocol_control_teledata,protocol_label_only_control,teledata,0.8,480,480,350,107,65,13,0
0a76b364c2a04fd0d827,service_control_low_latency,service_label_only_control,low_latency,0.8,494,494,372,0,61,17,22
3321d156f999a9696a21,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,494,494,372,0,61,17,22
8058038954ff56182dca,protocol_direct,protocol_inference,direct_transfer,0.95,350,350,350,0,0,0,0
b8d7e073b0c16c6a1dc4,protocol_on_demand,protocol_inference,on_demand_epr,0.95,398,398,350,0,24,2,0
754c8298ff784be6e47c,protocol_prefetch,protocol_inference,prefetched_epr,0.95,470,470,350,104,60,1,0
1d0c3223c7d058ad68d0,protocol_telegate,protocol_inference,telegate,0.95,492,492,372,104,60,2,0
1d4eaecd1a9324677c9e,protocol_teledata,protocol_inference,teledata,0.95,492,492,372,104,60,3,0
71894f4069eb4d29b4bc,distill_0,distillation_depth_inference,distill_0,0.95,398,398,350,0,24,2,0
981b051c97654d077d72,distill_1,distillation_depth_inference,distill_1,0.95,466,466,372,0,47,3,22
53e13c55fbcbfedfbfe8,distill_2,distillation_depth_inference,distill_2,0.95,584,584,394,0,95,7,44
e60dbf3f80e265f3c51b,retry_1,retry_policy_inference,retry_1,0.95,384,384,340,0,22,2,0
8ba56b830657d4b5f6b4,retry_2,retry_policy_inference,retry_2,0.95,394,394,350,0,22,0,0
d8f2266488a6a7ca15d2,retry_4,retry_policy_inference,retry_4,0.95,394,394,350,0,22,0,0
d9a2d18a94e326df1cd6,service_low_latency,service_class_inference,low_latency,0.95,396,396,350,0,23,1,0
bfeaf881945123bffbe9,service_high_fidelity,service_class_inference,high_fidelity,0.95,580,580,394,0,93,5,44
99762d8133607ee342d1,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,470,470,350,104,60,1,0
8d1048bd30519a5b7479,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,470,470,350,104,60,1,0
b78993d322f5cfa63d91,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,470,470,350,104,60,1,0
0efa1cd6dea5e076544b,protocol_control_telegate,protocol_label_only_control,telegate,0.95,470,470,350,104,60,1,0
95b1545d35f7c15b29c0,protocol_control_teledata,protocol_label_only_control,teledata,0.95,470,470,350,104,60,1,0
08194db700380df1964a,service_control_low_latency,service_label_only_control,low_latency,0.95,460,460,372,0,44,0,22
918d2594b0d7280316ab,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,460,460,372,0,44,0,22
8af65af2a8a3cdde8035,protocol_direct,protocol_inference,direct_transfer,0.65,350,350,350,0,0,0,0
672fbfb51a206ccf05c3,protocol_on_demand,protocol_inference,on_demand_epr,0.65,428,428,350,0,39,17,0
b77d748e737b3726f8e0,protocol_prefetch,protocol_inference,prefetched_epr,0.65,508,508,350,119,79,30,0
c7cd386d36e2536f100f,protocol_telegate,protocol_inference,telegate,0.65,534,534,372,122,81,29,0
50e4f8bfe658df0fd2c3,protocol_teledata,protocol_inference,teledata,0.65,524,524,372,118,76,28,0
eb4342eb8dc3b5ddef25,distill_0,distillation_depth_inference,distill_0,0.65,416,416,350,0,33,11,0
968d2deae0a3e497c8a9,distill_1,distillation_depth_inference,distill_1,0.65,490,490,372,0,59,15,22
002fb06303b064dbe9ac,distill_2,distillation_depth_inference,distill_2,0.65,650,650,394,0,128,40,44
dbc4a5efdf933fd5e40c,retry_1,retry_policy_inference,retry_1,0.65,359,359,315,0,22,7,0
7369b5102cff260e7950,retry_2,retry_policy_inference,retry_2,0.65,400,400,340,0,30,10,0
ba466ebeecd31d9cf3d8,retry_4,retry_policy_inference,retry_4,0.65,419,419,345,0,37,16,0
