victim_qasm,victim_tag,knob,uncertainty_name,uncertainty_half_width_ns,trial_id,random_seed,victim_start_offset_ns,attacker_start_error_ns,victim_true_start_ns,attacker_estimated_start_ns,attacker_window_end_ns,observation_duration_ns,probe_name,spacing_pattern,probe_round_period_ns,placement,workload_type,hub_max_concurrent_transfers,total_attacker_remote_requests,baseline_avg_waiting_time_ns,baseline_max_waiting_time_ns,avg_excess_waiting_time_ns,avg_excess_turnaround_time_ns,median_excess_turnaround_time_ns,max_excess_turnaround_time_ns,total_excess_turnaround_time_ns,delayed_probe_count,contention_observed_fraction,detection_observed,victim_only_duration_ns,victim_on_duration_ns,victim_slowdown_ns,victim_slowdown_ratio,window_victim_overlap_ns_evaluator_only,pre_victim_probe_count_evaluator_only,useful_probe_count_evaluator_only,post_victim_probe_count_evaluator_only,useful_probe_fraction_evaluator_only,victim_on_hub_makespan_ns
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_exact,0,10,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,672.2916666666666,672.2916666666666,0.0,4320.0,32270.0,14,0.2916666666666667,True,4675.0,4770.0,95.0,1.0203208556149732,4675.0,0,12,36,0.25,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_exact,0,11,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,672.2916666666666,672.2916666666666,0.0,4320.0,32270.0,14,0.2916666666666667,True,4675.0,4770.0,95.0,1.0203208556149732,4675.0,0,12,36,0.25,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_exact,0,12,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,672.2916666666666,672.2916666666666,0.0,4320.0,32270.0,14,0.2916666666666667,True,4675.0,4770.0,95.0,1.0203208556149732,4675.0,0,12,36,0.25,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_exact,0,13,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,672.2916666666666,672.2916666666666,0.0,4320.0,32270.0,14,0.2916666666666667,True,4675.0,4770.0,95.0,1.0203208556149732,4675.0,0,12,36,0.25,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_exact,0,14,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,672.2916666666666,672.2916666666666,0.0,4320.0,32270.0,14,0.2916666666666667,True,4675.0,4770.0,95.0,1.0203208556149732,4675.0,0,12,36,0.25,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_exact,0,15,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,672.2916666666666,672.2916666666666,0.0,4320.0,32270.0,14,0.2916666666666667,True,4675.0,4770.0,95.0,1.0203208556149732,4675.0,0,12,36,0.25,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_exact,0,16,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,672.2916666666666,672.2916666666666,0.0,4320.0,32270.0,14,0.2916666666666667,True,4675.0,4770.0,95.0,1.0203208556149732,4675.0,0,12,36,0.25,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_exact,0,17,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,672.2916666666666,672.2916666666666,0.0,4320.0,32270.0,14,0.2916666666666667,True,4675.0,4770.0,95.0,1.0203208556149732,4675.0,0,12,36,0.25,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_exact,0,18,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,672.2916666666666,672.2916666666666,0.0,4320.0,32270.0,14,0.2916666666666667,True,4675.0,4770.0,95.0,1.0203208556149732,4675.0,0,12,36,0.25,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_exact,0,19,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,672.2916666666666,672.2916666666666,0.0,4320.0,32270.0,14,0.2916666666666667,True,4675.0,4770.0,95.0,1.0203208556149732,4675.0,0,12,36,0.25,39880
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_exact,0,0,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17767.5,17767.5,18335.0,25000.0,852840.0,48,1.0,True,27200.0,27970.0,770.0,1.0283088235294118,20000.0,0,48,0,1.0,52480
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_exact,0,1,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17767.5,17767.5,18335.0,25000.0,852840.0,48,1.0,True,27200.0,27970.0,770.0,1.0283088235294118,20000.0,0,48,0,1.0,52480
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_exact,0,2,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17767.5,17767.5,18335.0,25000.0,852840.0,48,1.0,True,27200.0,27970.0,770.0,1.0283088235294118,20000.0,0,48,0,1.0,52480
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_exact,0,3,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17767.5,17767.5,18335.0,25000.0,852840.0,48,1.0,True,27200.0,27970.0,770.0,1.0283088235294118,20000.0,0,48,0,1.0,52480
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_exact,0,4,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17767.5,17767.5,18335.0,25000.0,852840.0,48,1.0,True,27200.0,27970.0,770.0,1.0283088235294118,20000.0,0,48,0,1.0,52480
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_exact,0,5,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17767.5,17767.5,18335.0,25000.0,852840.0,48,1.0,True,27200.0,27970.0,770.0,1.0283088235294118,20000.0,0,48,0,1.0,52480
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_exact,0,6,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17767.5,17767.5,18335.0,25000.0,852840.0,48,1.0,True,27200.0,27970.0,770.0,1.0283088235294118,20000.0,0,48,0,1.0,52480
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_exact,0,7,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17767.5,17767.5,18335.0,25000.0,852840.0,48,1.0,True,27200.0,27970.0,770.0,1.0283088235294118,20000.0,0,48,0,1.0,52480
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_exact,0,8,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17767.5,17767.5,18335.0,25000.0,852840.0,48,1.0,True,27200.0,27970.0,770.0,1.0283088235294118,20000.0,0,48,0,1.0,52480
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_exact,0,9,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17767.5,17767.5,18335.0,25000.0,852840.0,48,1.0,True,27200.0,27970.0,770.0,1.0283088235294118,20000.0,0,48,0,1.0,52480
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_exact,0,10,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17767.5,17767.5,18335.0,25000.0,852840.0,48,1.0,True,27200.0,27970.0,770.0,1.0283088235294118,20000.0,0,48,0,1.0,52480
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_exact,0,11,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17767.5,17767.5,18335.0,25000.0,852840.0,48,1.0,True,27200.0,27970.0,770.0,1.0283088235294118,20000.0,0,48,0,1.0,52480
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_exact,0,12,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17767.5,17767.5,18335.0,25000.0,852840.0,48,1.0,True,27200.0,27970.0,770.0,1.0283088235294118,20000.0,0,48,0,1.0,52480
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_exact,0,13,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17767.5,17767.5,18335.0,25000.0,852840.0,48,1.0,True,27200.0,27970.0,770.0,1.0283088235294118,20000.0,0,48,0,1.0,52480
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_exact,0,14,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17767.5,17767.5,18335.0,25000.0,852840.0,48,1.0,True,27200.0,27970.0,770.0,1.0283088235294118,20000.0,0,48,0,1.0,52480
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_exact,0,15,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17767.5,17767.5,18335.0,25000.0,852840.0,48,1.0,True,27200.0,27970.0,770.0,1.0283088235294118,20000.0,0,48,0,1.0,52480
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_exact,0,16,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17767.5,17767.5,18335.0,25000.0,852840.0,48,1.0,True,27200.0,27970.0,770.0,1.0283088235294118,20000.0,0,48,0,1.0,52480
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_exact,0,17,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17767.5,17767.5,18335.0,25000.0,852840.0,48,1.0,True,27200.0,27970.0,770.0,1.0283088235294118,20000.0,0,48,0,1.0,52480
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_exact,0,18,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17767.5,17767.5,18335.0,25000.0,852840.0,48,1.0,True,27200.0,27970.0,770.0,1.0283088235294118,20000.0,0,48,0,1.0,52480
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_exact,0,19,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17767.5,17767.5,18335.0,25000.0,852840.0,48,1.0,True,27200.0,27970.0,770.0,1.0283088235294118,20000.0,0,48,0,1.0,52480
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_0p5us,500,0,27,-360,360,19640,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,90.625,90.625,0.0,1490.0,4350.0,5,0.10416666666666667,True,1880.0,1880.0,0.0,1.0,1520.0,0,4,44,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_0p5us,500,1,27,450,-450,20450,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,88.54166666666667,88.54166666666667,0.0,1470.0,4250.0,5,0.10416666666666667,True,1880.0,1890.0,10.0,1.0053191489361701,1880.0,1,5,42,0.10416666666666667,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_0p5us,500,2,27,-335,335,19665,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,93.22916666666667,93.22916666666667,0.0,1515.0,4475.0,5,0.10416666666666667,True,1880.0,1880.0,0.0,1.0,1545.0,0,4,44,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_0p5us,500,3,27,195,-195,20195,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,106.25,106.25,0.0,1625.0,5100.0,6,0.125,True,1880.0,1880.0,0.0,1.0,1880.0,1,4,43,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_0p5us,500,4,27,260,-260,20260,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,111.875,111.875,0.0,1570.0,5370.0,6,0.125,True,1880.0,1990.0,110.0,1.0585106382978724,1880.0,1,5,42,0.10416666666666667,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_0p5us,500,5,27,410,-410,20410,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,88.54166666666667,88.54166666666667,0.0,1470.0,4250.0,5,0.10416666666666667,True,1880.0,1930.0,50.0,1.0265957446808511,1880.0,1,5,42,0.10416666666666667,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_0p5us,500,6,27,-275,275,19725,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,100.0,100.0,0.0,1575.0,4800.0,6,0.125,True,1880.0,1880.0,0.0,1.0,1605.0,0,4,44,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_0p5us,500,7,27,-215,215,19785,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,107.5,107.5,0.0,1635.0,5160.0,6,0.125,True,1880.0,1880.0,0.0,1.0,1665.0,0,4,44,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_0p5us,500,8,27,-335,335,19665,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,93.22916666666667,93.22916666666667,0.0,1515.0,4475.0,5,0.10416666666666667,True,1880.0,1880.0,0.0,1.0,1545.0,0,4,44,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_0p5us,500,9,27,315,-315,20315,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,102.70833333333333,102.70833333333333,0.0,1435.0,4930.0,6,0.125,True,1880.0,1990.0,110.0,1.0585106382978724,1880.0,1,5,42,0.10416666666666667,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_0p5us,500,10,27,90,-90,20090,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,93.75,93.75,0.0,1520.0,4500.0,5,0.10416666666666667,True,1880.0,1880.0,0.0,1.0,1880.0,1,4,43,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_0p5us,500,11,27,475,-475,20475,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,90.10416666666667,90.10416666666667,0.0,1485.0,4325.0,5,0.10416666666666667,True,1880.0,1880.0,0.0,1.0,1880.0,2,4,42,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_0p5us,500,12,27,30,-30,20030,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,88.54166666666667,88.54166666666667,0.0,1470.0,4250.0,5,0.10416666666666667,True,1880.0,1890.0,10.0,1.0053191489361701,1880.0,0,5,43,0.10416666666666667,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_0p5us,500,13,27,-235,235,19765,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,105.0,105.0,0.0,1615.0,5040.0,6,0.125,True,1880.0,1880.0,0.0,1.0,1645.0,0,4,44,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_0p5us,500,14,27,-230,230,19770,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,105.625,105.625,0.0,1620.0,5070.0,6,0.125,True,1880.0,1880.0,0.0,1.0,1650.0,0,4,44,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_0p5us,500,15,27,-320,320,19680,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,94.79166666666667,94.79166666666667,0.0,1530.0,4550.0,5,0.10416666666666667,True,1880.0,1880.0,0.0,1.0,1560.0,0,4,44,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_0p5us,500,16,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,88.54166666666667,88.54166666666667,0.0,1470.0,4250.0,5,0.10416666666666667,True,1880.0,1920.0,40.0,1.0212765957446808,1880.0,0,5,43,0.10416666666666667,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_0p5us,500,17,27,-295,295,19705,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,97.5,97.5,0.0,1555.0,4680.0,6,0.125,True,1880.0,1880.0,0.0,1.0,1585.0,0,4,44,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_0p5us,500,18,27,-335,335,19665,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,93.22916666666667,93.22916666666667,0.0,1515.0,4475.0,5,0.10416666666666667,True,1880.0,1880.0,0.0,1.0,1545.0,0,4,44,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_0p5us,500,19,27,275,-275,20275,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,113.75,113.75,0.0,1585.0,5460.0,6,0.125,True,1880.0,1990.0,110.0,1.0585106382978724,1880.0,1,5,42,0.10416666666666667,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_0p5us,500,0,27,-360,360,19640,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,667.0833333333334,667.0833333333334,325.0,2340.0,32020.0,25,0.5208333333333334,True,11605.0,12390.0,785.0,1.067643257216717,11245.0,0,27,21,0.5625,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_0p5us,500,1,27,450,-450,20450,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,671.6666666666666,671.6666666666666,325.0,2340.0,32240.0,25,0.5208333333333334,True,11605.0,12420.0,815.0,1.070228349849203,11605.0,1,28,19,0.5833333333333334,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_0p5us,500,2,27,-335,335,19665,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,653.3333333333334,653.3333333333334,325.0,2230.0,31360.0,25,0.5208333333333334,True,11605.0,12475.0,870.0,1.0749676863420938,11270.0,0,27,21,0.5625,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_0p5us,500,3,27,195,-195,20195,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,661.25,661.25,360.0,2250.0,31740.0,25,0.5208333333333334,True,11605.0,12455.0,850.0,1.0732442912537699,11605.0,1,28,19,0.5833333333333334,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_0p5us,500,4,27,260,-260,20260,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,677.0833333333334,677.0833333333334,390.0,2315.0,32500.0,26,0.5416666666666666,True,11605.0,12455.0,850.0,1.0732442912537699,11605.0,1,28,19,0.5833333333333334,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_0p5us,500,5,27,410,-410,20410,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,685.0,685.0,320.0,2335.0,32880.0,26,0.5416666666666666,True,11605.0,12455.0,850.0,1.0732442912537699,11605.0,1,28,19,0.5833333333333334,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_0p5us,500,6,27,-275,275,19725,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,658.125,658.125,310.0,2200.0,31590.0,25,0.5208333333333334,True,11605.0,12455.0,850.0,1.0732442912537699,11330.0,0,27,21,0.5625,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_0p5us,500,7,27,-215,215,19785,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,661.875,661.875,370.0,2260.0,31770.0,25,0.5208333333333334,True,11605.0,12455.0,850.0,1.0732442912537699,11390.0,0,28,20,0.5833333333333334,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_0p5us,500,8,27,-335,335,19665,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,653.3333333333334,653.3333333333334,325.0,2230.0,31360.0,25,0.5208333333333334,True,11605.0,12475.0,870.0,1.0749676863420938,11270.0,0,27,21,0.5625,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_0p5us,500,9,27,315,-315,20315,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,672.5,672.5,445.0,2240.0,32280.0,26,0.5416666666666666,True,11605.0,12455.0,850.0,1.0732442912537699,11605.0,1,28,19,0.5833333333333334,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_0p5us,500,10,27,90,-90,20090,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,651.0416666666666,651.0416666666666,270.0,2230.0,31250.0,25,0.5208333333333334,True,11605.0,12470.0,865.0,1.0745368375700128,11605.0,1,27,20,0.5625,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_0p5us,500,11,27,475,-475,20475,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,669.375,669.375,325.0,2340.0,32130.0,25,0.5208333333333334,True,11605.0,12395.0,790.0,1.068074105988798,11605.0,2,27,19,0.5625,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_0p5us,500,12,27,30,-30,20030,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,671.6666666666666,671.6666666666666,325.0,2340.0,32240.0,25,0.5208333333333334,True,11605.0,12420.0,815.0,1.070228349849203,11605.0,0,28,20,0.5833333333333334,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_0p5us,500,13,27,-235,235,19765,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,660.625,660.625,350.0,2240.0,31710.0,25,0.5208333333333334,True,11605.0,12455.0,850.0,1.0732442912537699,11370.0,0,28,20,0.5833333333333334,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_0p5us,500,14,27,-230,230,19770,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,658.6458333333334,658.6458333333334,355.0,2245.0,31615.0,25,0.5208333333333334,True,11605.0,12455.0,850.0,1.0732442912537699,11375.0,0,28,20,0.5833333333333334,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_0p5us,500,15,27,-320,320,19680,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,646.4583333333334,646.4583333333334,270.0,2160.0,31030.0,25,0.5208333333333334,True,11605.0,12460.0,855.0,1.0736751400258508,11285.0,0,27,21,0.5625,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_0p5us,500,16,27,0,0,20000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,678.5416666666666,678.5416666666666,325.0,2340.0,32570.0,25,0.5208333333333334,True,11605.0,12450.0,845.0,1.0728134424816889,11605.0,0,28,20,0.5833333333333334,39880
